Carat,Clarity,Color,Depth,Table,Price,Lab,Dealer
0.74,SI1,F,62.20000076,56,4508.3575,J,146
0.91,VS1,H,,,5828.55,none,162
1.11,SI1,J,61.59999847,58,5679.17625,J,224
0.9,VS2,H,61,55,6656.625,K,45
0.62,SI1,G,61.09999847,58,2103.7375,I,129
1.2,VS2,G,61.5,62,9808.8,J,196
0.91,VS1,H,,,5828.55,none,162
0.73,SI1,E,62.29999924,55,4007.7,J,129
0.73,VS2,G,60.20000076,64,3662.5925,I,129
0.74,SI1,D,59.20000076,58,4107.74,I,129
1.01,VS1,I,64.59999847,58,6184.10375,J,126
1.08,SI2,G,58.29999924,62,6546.825,J,27
0.92,VS1,I,60.90000153,63,5387.52,J,62
1.03,SI2,H,62.09999847,59,6204.4625,J,126
1.82,SI2,G,63.54169846,61,11518.325,I,44
1.58,VS2,J,60,59,9144.0525,none,170
0.92,VS2,G,62.90000153,55,6397.68,J,62
2.42,VS2,I,59.5,56,20113.225,J,44
1.28,SI1,F,60.70000076,61,10540.8,J,202
1.3,SI1,H,63.70000076,61,8921.25,J,202
1.08,SI1,H,60.92919922,61,5995.08,I,44
0.75,VS2,H,63.63639832,61,3059.53125,I,44
0.91,VS2,I,,,4024.475,none,162
1,SI1,I,60.79999924,62,5782.8,J,126
1.01,SI2,J,61.29999924,60,4851.7875,J,126
0.91,VS2,G,59.40000153,59,6328.14,J,62
1.53,SI2,I,63.09999847,57,9099.675,J,51
1.01,SI2,E,63.09999847,59,6815.60625,J,51
1,SI1,H,58.40000153,61,6405,J,51
1,VS2,G,58.20000076,63,7548.75,J,51
0.72,SI1,E,57.79999924,57,4117.5,J,51
0.71,VS2,H,58.29999924,59,3491.86875,J,51
0.74,VS1,H,57.70000076,60,3808.6875,J,51
0.9,SI2,G,63.5,60,4941,J,51
0.9,SI1,H,57.59999847,60,4941,J,51
0.71,VVS2,H,60.09999847,55,3816.69375,J,51
2,VVS2,J,59.09999847,59,15783.75,J,51
1.31,SI1,K,60.59999847,57,5993.25,J,51
1.01,VS2,H,63.5,61,7046.64375,J,51
1.17,VS2,H,58.59999847,57,8162.94375,J,51
1.04,VS1,H,62.09999847,57,7612.8,J,51
1,VS2,G,62,61,7548.75,J,51
1.01,VS1,H,58.20000076,61,7393.2,J,51
1.03,SI2,G,63.70000076,58,6243.73125,J,51
1.01,SI2,G,56.59999847,61,6122.49375,J,51
1.12,VS2,I,62,60,6533.1,J,51
1,VS1,H,62,58,7320,J,51
1.71,VVS2,J,63.79999924,57,11734.875,J,51
1.04,SI1,H,60.59999847,58,6661.2,J,51
1.23,VS1,J,60.40000153,57,6752.7,J,51
3.01,SI1,K,59.59999847,60,20656.125,J,51
0.7,VS1,G,63,59,4003.125,J,51
1.72,VS2,J,63.40000153,56,10819.875,J,51
0.7,SI1,F,60.09999847,59,3762.9375,J,51
1,SI1,H,61.29999924,61,6405,J,51
1.24,VS2,J,61.40000153,58,6523.95,J,51
1,VS2,H,63.09999847,56,6976.875,J,51
1.5,SI2,H,63.5,61,10122.1875,J,51
1.08,VS1,I,62.09999847,57,6793.875,J,51
0.71,VS2,E,56.79999924,63,4303.93125,J,51
0.73,VS1,F,59.09999847,60,4425.16875,J,51
0.7,SI1,D,58,61,4163.25,J,51
1.01,SI2,G,59.29999924,61,6122.49375,J,51
1,SI1,F,63.09999847,61,7320,J,51
1.1,SI2,I,57.59999847,59,5409.9375,J,51
1.5,SI2,H,63.5,60,10122.1875,J,51
0.81,SI1,H,56.79999924,63,3853.98,J,62
1.5,VS2,J,62.70000076,60,10065,J,62
0.79,VS1,H,62.40000153,56,4066.03125,J,62
0.74,VVS2,F,60.90000153,57,5182.072,J,146
1.5,SI1,F,63.09999847,60,15555,J,62
0.76,SI1,H,63.79999924,58,3390.075,J,62
0.91,VS2,E,62.90000153,58,6709.77125,J,170
0.76,VS2,I,59.09999847,64,3303.15,J,62
0.75,SI1,J,62.70000076,61,2573.4375,J,62
0.74,VS2,H,59.09999847,65,3639.4125,J,62
0.74,VS1,G,59.79999924,61,4231.875,J,62
0.74,VS1,F,59.09999847,65,4485.7875,J,62
0.74,SI2,G,62.79999924,61,3300.8625,J,62
0.73,SI1,K,66.30000305,54,2170.8375,J,62
0.72,VS2,J,63,62,2635.2,J,62
0.71,VS2,I,62.5,61,3085.8375,J,62
0.71,SI1,G,63.90000153,61,3491.86875,J,62
0.71,SI1,G,58.20000076,65,3491.86875,J,62
0.71,VS2,H,63,59,3491.86875,J,62
0.71,VS2,G,63.70000076,66,3816.69375,J,62
2.23,SI1,I,61.40000153,56,22155.88625,K,76
0.7,SI1,I,57.40000153,64,2802.1875,J,62
0.7,VS1,F,64.30000305,55,4243.3125,J,62
2.23,VS2,H,61.29999924,55,29076.4125,K,76
0.58,VS1,E,56.79999924,66,2971.92,J,62
0.58,VS1,G,60.79999924,63,2538.515,J,62
0.58,VS1,G,63.09999847,62,2538.515,J,62
0.56,VS2,G,58.79999924,63,2152.08,J,62
1.1,SI1,J,61,59,5409.9375,J,51
1.08,SI2,I,63.09999847,59,5311.575,J,51
2.01,I1,K,58.20000076,63,6130.5,E,135
0.54,VS1,D,57.20000076,64,2882.25,J,62
2.33,VS2,F,60.40000153,61,34644.1875,J,135
0.54,VS2,F,64.5,59,2363.445,J,62
2.01,I1,J,,,6283.7625,none,137
1.01,SI1,H,61.59999847,57,6469.05,J,51
0.53,VS2,E,61,61,2545.9875,J,62
0.53,VS2,E,59.90000153,65,2545.9875,J,62
0.52,VS2,G,58,66,1998.36,J,62
1.19,SI1,I,62.79999924,59,6533.1,J,51
0.6,SI2,G,61.09999847,59,1601.25,none,208
0.5,VS1,F,61.5,68,2401.875,J,62
0.59,VS2,F,62.09999847,58,2834.2125,J,208
0.59,VS1,F,57.09999847,63,3059.15,J,208
1.06,SI2,H,62.5,60,6061.875,J,51
1.51,VS2,K,63.79999924,59,8462.60625,J,51
1.51,SI1,J,63.40000153,57,8808.01875,J,51
0.58,I1,F,61.79999924,55,1238.3,none,208
0.7,SI1,G,60,60,3442.6875,J,51
1.62,VS1,H,58.70000076,59,14052.204,J,52
1.01,SI1,H,61.90000153,60,6469.05,J,51
0.5,VS1,E,58.20000076,67,2562,J,62
0.86,I1,F,,,2426.275,none,137
1.13,VS2,I,62.70000076,58,6591.43125,J,51
0.9,SI2,F,57.90000153,64,4426.3125,J,51
1,SI2,F,60.29999924,60,6405,J,51
1.05,VS1,K,61.79999924,57,5284.125,J,51
1.24,I1,G,,,4822.05,none,18
2.07,SI1,K,59.20000076,60,12311.325,J,51
1.1,I1,G,,,3271.125,none,18
2.35,SI1,K,,,12184.75,none,137
0.74,VS2,G,59.5,60,4349.239,J,146
0.74,VS1,G,62.09999847,56,4796.125,J,146
0.44,VS2,F,57.29999924,64,1315.16,J,62
0.58,I1,G,58.59999847,61,972.95,none,208
0.44,VS2,G,62.20000076,67,1221.22,J,62
0.58,I1,F,63.70000076,60,1370.975,J,208
0.73,IF,F,62.20000076,55,6245.3325,J,146
0.58,VVS2,E,61.70000076,56,3493.775,J,208
0.73,VVS2,H,62.59999847,56,4290.4655,J,146
0.7,VS2,H,62.59999847,56,3764.005,J,146
0.7,SI2,I,60.20000076,60,2713.585,J,146
0.7,VS2,I,61.09999847,55,3326.33,J,146
0.7,VS1,I,62.70000076,56,3629.5,J,146
1.01,SI2,F,62.09999847,63,6037.78,D,146
0.51,SI1,H,64.69999695,62,1524.39,D,146
0.5,SI2,E,64.09999847,60,1654.625,D,146
0.44,VS1,G,58.09999847,64,1362.13,J,62
0.5,SI2,H,,,1227.625,G,146
0.54,SI2,H,,,1325.835,G,146
1.01,VS2,E,62.90000153,61,8086.3125,D,146
1,SI1,F,62.40000153,60,7808,J,146
1,VS2,F,62.79999924,56,8784,J,146
1.03,VS2,J,61.09999847,62,5635.851,J,146
1.01,VS2,I,61.09999847,62,6205.66725,J,146
1,VS2,H,61.20000076,59,7442,J,146
0.4,VS1,G,57.09999847,64,1415.2,J,146
0.5,VVS2,F,62.40000153,66,2562,D,146
1,VS2,I,62.79999924,60,6222,J,146
1.15,VS2,I,61.20000076,62,7155.3,J,146
1.01,VS2,H,61.40000153,64,7234.55425,J,146
0.43,VS1,G,60.59999847,62,1331.1725,J,62
0.43,VS1,E,59.79999924,66,1514.7825,J,62
2.23,SI2,E,61.40000153,54,27709.311,K,76
0.42,SI1,G,59.40000153,64,986.37,J,62
0.41,SI2,H,57.79999924,66,787.815,J,62
2.17,VS2,H,61.90000153,55,27135.85,J,76
0.36,SI2,E,58.20000076,62,691.74,J,62
0.36,VS1,I,56.59999847,64,730.17,J,62
0.36,VS2,G,61.09999847,65,922.32,J,62
2.17,VS2,E,61.40000153,57,38039.82875,K,76
0.35,VS2,F,57.79999924,65,1008.7875,J,62
0.34,VVS2,G,57.70000076,66,1088.85,J,62
1.29,VS2,K,61.5,58,6452.58,J,224
0.34,IF,F,59.20000076,64,1379.21,J,62
0.33,VS2,G,56.90000153,60,845.46,J,62
0.33,VS1,G,57.79999924,67,951.1425,J,62
0.33,VVS2,G,59.40000153,65,1056.825,J,62
0.58,SI2,H,62.09999847,60,1636.325,none,208
0.32,VS1,G,58.59999847,63,922.32,J,62
0.32,VS2,H,60.90000153,65,683.2,J,62
0.32,SI1,E,58.40000153,66,751.52,J,62
0.32,SI1,F,57.20000076,66,717.36,J,62
0.32,VVS2,G,59.70000076,64,1024.8,J,62
0.31,SI2,G,55.59999847,62,529.48,J,62
0.31,SI2,G,58.40000153,59,529.48,J,62
0.31,VVS2,E,57.79999924,65,1158.2375,J,62
0.31,VS1,G,57.79999924,63,893.4975,J,62
0.31,VS2,E,54.59999847,65,959.6825,J,62
0.31,VVS2,D,58.5,64,1224.4225,J,62
0.3,SI1,F,60,65,672.525,J,62
0.57,I1,F,61.20000076,60,1130.025,none,208
2.14,SI1,F,59.20000076,56,29361.7095,J,76
2.12,SI1,I,61,55,21256.975,K,76
2.12,VS2,H,61.5,55,27367.345,K,76
0.57,SI2,E,63.70000076,64,1651.575,none,208
2.12,SI1,E,61.29999924,55,32249.175,K,76
0.3,VVS2,G,59.5,62,960.75,J,62
2.11,VS1,H,61.90000153,54,28959.75,K,76
2.09,SI1,E,60.29999924,57,33466.125,J,76
2.09,SI1,D,60,57,33466.125,K,76
2.07,VS2,G,61.29999924,55,32356.6875,K,76
2.07,VS2,G,61.20000076,55,32356.6875,J,76
2.06,VS2,I,60.29999924,63,20733.9,J,76
1.06,SI2,D,61.59999847,57,6659.98,D,216
1.1,SI2,D,62.20000076,57,7431.325,D,216
1.03,SI2,D,66.19999695,59,5081.37625,D,216
1.15,SI2,D,61.40000153,55,6664.25,D,216
0.58,VS2,F,61.70000076,57,2556.205,D,216
0.59,VS2,F,61.59999847,56,2600.2775,D,216
0.52,VS2,F,63.40000153,60,1740.635,D,216
0.54,VS2,F,62.20000076,58,2178.1575,D,216
0.52,VS2,F,61.20000076,56,2133.17,D,216
0.5,VS2,E,62.29999924,58,2249.375,D,216
0.52,VS2,E,61.40000153,60,2406.755,D,216
0.8,SI1,H,59.20000076,63,3416,D,7
0.58,VS2,E,63,60,2091.8425,D,216
0.59,VS2,E,61.40000153,57,2586.78125,D,216
0.5,VS2,D,55.90000153,64,1772.8125,D,216
0.56,VVS2,F,62.09999847,59,2681.56,D,216
1.01,VS2,D,67.40000153,62,6931.125,I,21
2.05,VS2,H,61.09999847,56,27042.0625,J,76
2.04,VS1,I,61.5,55,23332.5,K,76
2.02,SI2,F,61.59999847,55,23689.045,K,76
1.38,SI2,I,57.09999847,63,7239.48,J,62
2.01,SI1,G,59.59999847,60,24491.3475,J,76
2,SI1,G,62.29999924,53,25803,J,76
2,SI1,D,58.79999924,58,28975,J,76
1.07,SI1,J,61,58,5332.559,J,225
2.45,I1,I,,,5043.9375,none,137
0.77,SI2,D,61.70000076,55,3287.9,J,7
0.77,SI2,D,62.09999847,55,3522.75,D,7
0.76,SI1,G,58.5,60,3245.2,J,7
0.73,SI1,I,61.90000153,57,2070.645,D,7
0.55,SI2,E,,,1740.40625,D,179
0.54,SI1,G,,,1894.05,D,179
0.6,SI2,D,62,59,2264.625,D,179
0.6,SI1,F,60.09999847,64,2241.75,D,179
0.5,SI1,H,,,1494.5,D,179
0.51,SI1,H,61.40000153,59,1555.5,D,179
0.58,SI2,F,59.29999924,62,1857.45,D,179
0.6,VS1,H,60.5,59,2401.875,D,179
0.54,SI1,F,,,1811.7,D,179
0.6,SI1,H,62.79999924,62,1793.4,D,179
2.75,SI2,F,62.70000076,56,13839.375,D,45
2.5,VS2,J,58.40000153,59,19253.125,J,45
1.16,VS2,J,61.40000153,56,6350.71,J,224
0.57,SI2,G,57.09999847,64,1477.725,none,208
0.74,SI1,H,60.20000076,60,3520.92,J,45
1.81,VS2,H,61.20000076,55,19929.005,K,76
1.16,VS2,G,60.40000153,61,8889.225,J,163
1.75,SI2,F,61.40000153,55,17733.84375,K,76
1.74,VS1,H,60.09999847,61,18006.651,J,76
1.7,SI2,I,61.20000076,59,11243.6725,D,76
1,SI1,F,61.79999924,64,6832,J,163
1.68,VS1,H,61.59999847,56,19215,K,76
1.68,VS2,G,61.40000153,56,21162.12,K,76
1.68,VVS2,G,62,54,23378.25,K,76
1.68,VVS2,G,61.90000153,54,23378.25,J,76
1.65,SI2,J,56.70000076,61,8555.25,J,76
1.65,VS2,H,62.09999847,54,18179.90625,K,76
1.65,SI1,G,62.20000076,55,18393.7875,K,76
1.62,SI1,G,61.40000153,55,18071.7075,K,76
1.62,SI1,E,59.70000076,62,19138.9635,J,76
1.59,SI1,I,61.70000076,55,13578.6,J,76
1.57,VS2,J,60.5,56,11145.23375,J,76
1.57,SI1,E,61.70000076,60,18375.86875,J,76
1.56,SI2,F,60.20000076,59,14178.84,J,76
1.4,SI2,E,60.29999924,58,9607.5,none,108
1.55,I1,D,62.90000153,57,8509.5,J,108
1.27,I1,K,,,3970.3375,none,137
0.9,SI2,E,63,62,4563.5625,J,11
1.01,SI2,H,61.40000153,57,5583.40625,J,11
1,SI2,D,66.77880096,63,4899.825,I,234
1.01,SI1,H,60.59999847,58,6210.288,J,234
1,SI2,E,60.28480148,61,5490,I,234
1.13,SI2,E,,,6513.885,D,234
1.36,SI1,G,,,9955.2,J,62
1.12,SI1,G,63.09999847,61,6695.36,J,234
1,VS2,J,60,62,4910.5,J,234
1.17,SI1,H,60.93289948,58,6512.5125,I,234
1.23,VVS2,I,,,8018.83125,J,234
1.07,SI2,F,56.97330093,64,5547.95,I,234
1.08,SI2,F,66.77089691,59,5349.456,I,234
1.43,SI2,F,61.59999847,60,9769.76,J,234
1.5,SI2,G,61.70000076,52,11151.5625,J,234
0.51,SI1,G,,,1735.938,J,234
0.7,VS2,G,65.56469727,64,2908.9375,I,234
0.78,SI2,D,,,3538.7625,D,234
1.5,SI2,F,62,56,12890.0625,J,15
1.02,VS2,K,61.5,63,5030.487,D,235
1.01,IF,G,64.19999695,56,9272.305,J,235
1.36,SI2,F,59.59999847,63,9291.52,J,62
1.31,I1,F,55.90000153,68,6073.16,J,62
1.27,SI2,G,,,8211.82,J,62
2.64,SI2,G,62.40000153,,18358.56,D,195
2.01,VS2,H,61.59999847,62,21763.275,J,110
2,VS2,E,62.09999847,60,27678.75,J,110
1.75,SI1,F,59.5,59,18601.1875,J,110
1.72,SI1,E,62.79999924,59,20538.09,J,110
3.2,SI1,F,60.20000076,59,46360,J,59
1.62,SI2,F,62.5,59,13661.865,J,110
0.52,SI2,E,59.29999924,60,2015.806,J,146
1.52,SI1,G,62.29999924,59,14100.394,J,110
1.5,VS1,H,60.70000076,63,14095.575,J,110
1.5,I1,H,55.70000076,68,7045.5,D,110
1.38,I1,F,61.20000076,63,6637.593,D,110
2.07,I1,I,,,6471.3375,none,137
2.05,I1,H,,,6408.8125,none,137
1.01,SI1,G,61.79999924,61,7393.2,J,110
1.01,SI1,H,61.90000153,61,6900.32,J,110
1.01,SI2,G,60.59999847,58,6204.127,D,110
1.01,SI2,H,61,55,6161,J,110
1.01,SI1,I,63.09999847,60,5470.968,J,110
1,SI1,E,62,61,8071.825,J,110
1,SI2,E,61,56,7137,J,110
0.91,VS2,G,66.90000153,56,5616.22425,D,110
0.71,VS2,F,60.90000153,60,4060.3125,J,55
1.06,SI1,I,60.09999847,60,5819.4,J,95
1.05,VS2,E,63,56,8766.84375,J,95
1.05,VS2,H,63.09999847,60,7130.36625,J,95
1.04,VS2,H,62.09999847,58,7449.442,J,95
1.02,VS2,D,60.5,60,9584.991,J,95
1.01,VS2,F,59.79999924,54,8871.84,J,95
1.01,VS2,D,61.20000076,59,9491.0205,J,95
1.01,VS2,E,59.40000153,62,8663.90625,J,95
1.01,VS1,D,58.59999847,62,9648.126,J,95
1,SI1,H,62.70000076,59,6405,J,95
1,VS1,E,64.69999695,58,6252.5,J,95
0.97,SI1,H,58.20000076,59,4970.28,D,95
0.91,SI1,G,62.09999847,61,5516.30625,J,95
0.9,SI1,H,63.70000076,57,4743.36,J,95
0.82,SI2,H,60.90000153,58,3691.476,J,95
0.8,VS1,G,58.90000153,62,4636,J,95
0.78,VS1,G,61.5,61,4639.05,J,95
0.77,SI2,F,59,58,4039.42,J,95
0.77,VVS2,I,59.79999924,58,3945.48,J,95
0.71,SI2,F,62.79999924,59,3398.75225,J,95
0.71,SI1,H,62.90000153,58,3082.58925,J,95
0.71,SI1,F,63.09999847,57,3613.13675,J,95
0.71,VS2,F,62.79999924,56,4439.275,J,95
0.7,SI2,G,60.09999847,61,3122.4375,J,95
0.7,SI1,F,61.5,60,3712.765,J,95
0.7,SI1,F,62.79999924,60,3762.9375,J,95
0.7,SI1,G,62.5,61,3396.785,J,95
0.7,SI1,F,61.59999847,58,3913.455,J,95
0.7,SI1,H,63.20000076,61,2955.9075,J,95
0.7,VS2,G,62.90000153,62,3612.42,J,95
0.7,VS1,G,62.20000076,62,4163.25,J,95
0.7,VS1,F,62.70000076,59,4526.2,J,95
0.7,VS1,G,60.79999924,58,4270,J,95
0.7,VVS2,F,61.5,58,4782.4,J,95
0.7,IF,F,59.70000076,58,5777.31,J,95
0.6,VVS2,E,60.59999847,57,3173.22,J,95
1,SI2,G,56.09999847,61,6061.875,J,51
0.9,SI1,H,61.29999924,60,5336.28,J,110
0.58,VVS2,E,61.59999847,53,3383.2125,J,95
0.51,VVS2,E,63.29999924,55,2974.89375,J,95
0.5,VS1,E,60.90000153,58,2745,J,95
0.5,VVS2,E,63.40000153,56,2916.5625,J,95
0.5,VVS2,E,60.20000076,56,2916.5625,J,95
0.5,VVS2,E,61.59999847,60,2916.5625,J,95
0.9,VVS2,E,63.70000076,60,6918.7725,J,110
2.77,VS1,F,58.5,60,42242.5,J,59
2.06,VS1,J,,,18691.925,J,25
2.05,I1,H,,,7659.3125,none,137
1.03,VS2,J,60,59,5419.0875,J,89
1.03,VS2,J,59.20000076,63,5274.5785,J,89
0.91,SI2,G,,,5217.94,K,162
1.5,VS2,H,64.19999695,57,12867.1875,J,51
1.06,SI2,F,66,57,6789.3,J,51
0.9,VS1,G,62,64,6154.29,J,110
0.89,VVS2,I,59.79999924,61,4389.3465,J,110
0.84,SI2,H,61.29999924,59,3735.396,J,110
1,SI1,G,58.40000153,62,6862.5,J,51
0.7,SI1,D,63.20000076,61,4163.25,J,51
0.83,SI1,D,56.90000153,59,4870.606,J,110
0.81,SI1,D,60.5,59,5010.174,J,110
0.8,VS2,E,64.30000305,57,4655.52,J,110
0.71,SI1,E,58.90000153,59,4060.3125,J,51
0.78,VS1,H,56.09999847,57,3961.035,J,110
1.03,VS2,I,57.90000153,65,5207.03625,J,89
1.03,VS1,I,58,66,5183.475,J,89
0.76,VS2,H,59.5,55,3937.123,J,110
0.75,VS1,G,61.29999924,58,4517.8125,J,110
1,SI1,H,57.40000153,62,6405,J,51
0.73,SI2,I,,,2450.26325,D,110
1.03,VVS2,I,61.79999924,55,7610.28375,K,89
0.72,VS2,D,59.09999847,62,4734.576,J,110
1.52,SI2,G,61.20000076,59,11590,J,164
1.03,SI2,H,62.59999847,59,6047.3875,J,89
1.03,VS1,H,64.30000305,56,7539.6,J,89
1.03,SI2,G,60,57,6243.73125,J,89
1.03,SI2,G,62,56,7076.22875,K,89
2.47,I1,H,,,10546.9,none,18
1.01,VS2,H,62.20000076,60,7046.64375,J,51
0.75,VVS2,I,62.90000153,58,3602.8125,J,51
1.03,VS2,G,62,54,9261.142,K,89
0.53,VVS2,F,61.90000153,58,2909.7,J,110
1.01,VS1,D,62.70000076,58,9819.09375,J,51
0.52,VS1,F,63.20000076,63,2497.95,D,110
0.5,VS1,F,60.29999924,63,2504.8125,D,110
1.03,SI2,F,61.59999847,56,7476.77,K,89
2.01,VS2,J,63.29999924,59,14483.30625,J,51
1.2,SI2,J,63.70000076,56,5490,J,51
3.54,SI1,F,60.59999847,57,56058.024,J,22
2.84,SI2,H,59.59999847,,19143.02,D,195
3.53,SI1,G,59.29999924,60,49741.23,J,22
1.55,SI1,F,62.29999924,58,17279.0125,J,76
1.06,VS2,H,61.09999847,60,7395.4875,J,51
3.44,VS2,D,58.29999924,59,72268.896,J,22
1.54,VS2,I,60.79999924,56,14948.2025,K,76
1.54,VS1,G,60.29999924,60,17320.1875,J,76
3.31,VS2,G,60.09999847,61,54636.846,J,22
3.15,VS2,E,61.09999847,59,59480.0325,J,22
1.01,SI2,I,59.59999847,61,4967.30625,J,51
3.05,SI2,F,61.59999847,55,35200.66,J,22
0.56,SI1,I,69.09999847,60,1494.5,none,208
3.04,VS2,G,62.20000076,57,47328.924,J,22
1.07,SI2,J,61.20000076,60,4895.25,J,51
3.03,VS2,E,59.70000076,59,60005.0595,J,22
1.05,SI2,H,62.79999924,56,6004.6875,J,51
3.01,SI1,G,58.40000153,62,38558.1,J,22
2.91,VS1,H,61,62,37880.634,J,22
2.85,SI1,G,58,59,36769.275,J,22
0.56,SI2,E,57.59999847,60,2135,J,208
2.82,SI1,E,59.90000153,58,42445.935,J,22
2.76,SI1,F,58.40000153,62,38259.81,J,22
1.53,VS2,G,62,54,19132.65,K,76
2.75,SI1,I,61.40000153,57,24952.8125,J,22
2.72,VS2,J,60.59999847,60,21428.568,J,22
2.66,SI2,H,62.5,59,17929.73,C,22
0.9,VS2,I,,,4735.125,none,162
2.64,VS2,J,59.5,61,20798.316,J,22
2.64,VS2,I,58.40000153,61,24800.16,J,22
1.53,VS1,G,61.5,55,19132.65,J,76
2.59,VS1,E,60.90000153,61,47989.4625,J,22
2.57,VS2,D,61.20000076,56,44444.295,J,22
2.55,VS2,H,59.40000153,61,29725.605,J,22
2.51,IF,F,59.59999847,61,59215.2925,J,22
1.03,SI1,F,61,61,7539.6,J,89
3.01,SI2,K,63,57,18246.24375,J,51
2.5,SI1,D,60.09999847,59,37057.5,J,22
1.53,SI1,F,60.5,56,18840.99375,K,76
1.53,SI1,F,60.70000076,56,18840.99375,J,76
2.42,SI1,E,62.20000076,55,34875.225,J,22
2.38,SI1,G,62.59999847,62,27976.186,J,22
0.9,VS1,E,60.79999924,57,6690.9375,J,51
0.7,VS1,H,56.79999924,65,3362.625,J,163
2.36,SI1,J,59.09999847,59,16281.876,J,22
1.52,SI2,H,61.09999847,55,12934.44,J,76
1.52,SI1,H,60.70000076,60,13792.1,J,76
2.35,VS2,I,61.70000076,61,21524.0025,J,22
1.51,SI1,I,60.5,56,12361.162,J,76
2.34,SI2,D,57.90000153,60,26699.517,J,22
2.29,SI2,H,59.09999847,62,19472.786,J,22
2.29,VS2,E,59.29999924,59,35917.79125,J,22
2.51,I1,F,,,8612.4375,none,137
2.28,SI2,F,60.20000076,62,23939.145,J,22
2.27,SI2,J,60.5,61,14040.858,J,22
1.03,VS2,F,62.29999924,57,9047.52,J,89
2.26,SI2,J,61.70000076,58,13979.004,J,22
2.23,VS2,J,61.5,61,16711.2855,J,22
2.21,SI1,F,60.09999847,59,29273.9915,J,22
1.51,VS1,G,61.40000153,57,19055.25625,J,76
2.19,VS1,G,59,60,30341.62875,J,22
2.13,VS2,I,59.79999924,59,20009.22,J,22
1.51,SI1,D,60.40000153,59,18191.725,J,76
1.5,VS1,H,60.70000076,55,15543.5625,J,76
2.09,SI1,D,62.79999924,56,29603.178,J,22
2.09,VS2,D,58.29999924,62,34537.041,J,22
1.5,VS1,E,60.79999924,58,21147.9375,J,76
2.09,SI2,G,59.29999924,60,19862.942,J,22
1.36,VS2,E,58.79999924,60,13481,J,76
1.2,SI1,K,61,55,5270.4,J,163
1.01,VS1,J,60.59999847,58,5768.23625,J,224
2.06,VS2,F,61.79999924,58,31242.2175,J,22
2.05,SI1,J,62.5,55,14505.8,J,22
2.04,SI2,I,61.5,64,14559.48,J,22
1.32,VS1,J,61.70000076,56,8857.2,K,76
1.3,VVS2,J,61.5,55,8742.825,J,76
2.02,VS2,I,61,60,18975.88,J,22
1.3,SI2,H,61,61,6938.75,D,76
2.02,SI1,I,60,58,17250.8,J,22
1.3,SI2,D,61.5,57,11240.775,J,76
2.02,SI1,G,62.79999924,60,23165.36,J,22
2.01,VS1,D,60.09999847,60,39137.112,J,22
1.25,SI2,E,61.5,56,10293.75,J,76
1.25,VVS2,D,60.59999847,56,17880.625,J,76
2.01,VS2,E,61.70000076,58,31896.9915,J,22
2.01,VS2,D,59.59999847,61,33215.049,J,22
1.03,VS2,F,61.40000153,56,8821.332,J,89
1.24,VVS2,I,60.40000153,56,9927.75,K,76
2.01,SI1,E,58,58,27035.505,J,22
2.01,VS1,E,59.5,61,33932.3175,J,22
1.24,VS2,H,59.90000153,57,10116.85,J,76
2.01,VS2,G,57.70000076,60,26483.76,J,22
2.01,VS2,F,58.09999847,59,29408.0085,J,22
2.01,VS1,F,60.70000076,58,31167.462,J,22
2.01,SI1,E,59.40000153,62,24460.695,J,22
1.96,VS2,F,62.90000153,55,26691.77,J,22
1.96,VS2,E,60.20000076,57,27223.812,J,22
1.94,SI1,E,61.20000076,63,22898.79,J,22
1.24,VS2,D,61.70000076,61,12811.525,J,76
1.51,SI1,F,60.59999847,60,16867.64375,J,58
1.23,VS1,K,61.59999847,55,7427.97,J,76
1.23,VS1,H,61.09999847,56,11413.93875,K,76
1.87,VS2,F,60.20000076,59,25195.21125,J,22
1.87,IF,F,59.09999847,61,30165.8115,J,22
1.87,VS2,H,60.70000076,61,18639.038,J,22
1.85,VS1,G,61.70000076,59,21802.62,J,22
1.83,VS2,J,60.79999924,61,11972.3175,J,22
1.12,VS2,I,62.70000076,58,6533.1,J,51
1.82,VS2,I,59.90000153,58,15620.514,J,22
1.78,SI1,H,60.5,60,15961.26,J,22
1.04,SI1,J,61.13669968,60,4004.65,I,16
1.09,SI2,H,61.20000076,61,6649,J,146
1.23,SI1,F,60,56,11413.93875,K,76
1.5,VS1,I,62.5,62,11856.1125,J,163
1.76,SI1,I,60.20000076,60,13752.816,J,22
1.22,VS2,G,61.20000076,60,10790.9,J,76
1.76,VS1,F,60.29999924,59,24156,J,22
1.22,VS2,G,59,58,10790.9,J,76
1.74,SI2,H,61.5,59,13373.64,J,22
1.7,VS2,F,60.09999847,62,20688.15,J,22
1.78,SI2,G,61.40000153,59,10043.65,D,45
1.69,VS2,D,61.20000076,58,23586.992,J,22
1.1,SI2,H,60.79999924,56,6290.625,J,51
1.67,VS2,F,59.90000153,58,20806.9475,J,22
1.63,SI1,F,61.29999924,59,17748.255,J,22
1.62,VS2,H,59.09999847,60,15020.64,J,22
1.6,VS2,D,58.20000076,60,21823.36,J,22
1.56,SI1,H,59.09999847,60,12989.34,J,22
1.55,SI2,D,62.5,58,15118.545,J,22
0.55,SI2,G,59.56650162,61,1425.875,I,34
1.21,SI2,E,58.40000153,60,7750.05,D,76
1.54,SI1,E,60.70000076,59,16909.2,J,22
